cuda:0
Training from scratch
Training dataset loaded: Number of batches: 1563, Number of images: 50000
Epoch 20 completed
Steps: 32824/156300 	 loss (ema): 0.053 	 Time elapsed: 2.191 hr
Steps: 32924/156300 	 loss (ema): 0.052 	 Time elapsed: 2.198 hr
Steps: 33024/156300 	 loss (ema): 0.056 	 Time elapsed: 2.205 hr
Steps: 33124/156300 	 loss (ema): 0.053 	 Time elapsed: 2.211 hr
Steps: 33224/156300 	 loss (ema): 0.047 	 Time elapsed: 2.218 hr
Steps: 33324/156300 	 loss (ema): 0.053 	 Time elapsed: 2.225 hr
Steps: 33424/156300 	 loss (ema): 0.048 	 Time elapsed: 2.231 hr
Steps: 33524/156300 	 loss (ema): 0.056 	 Time elapsed: 2.238 hr
Steps: 33624/156300 	 loss (ema): 0.051 	 Time elapsed: 2.245 hr
Steps: 33724/156300 	 loss (ema): 0.055 	 Time elapsed: 2.251 hr
Steps: 33824/156300 	 loss (ema): 0.055 	 Time elapsed: 2.258 hr
Steps: 33924/156300 	 loss (ema): 0.045 	 Time elapsed: 2.265 hr
Steps: 34024/156300 	 loss (ema): 0.062 	 Time elapsed: 2.272 hr
Steps: 34124/156300 	 loss (ema): 0.056 	 Time elapsed: 2.278 hr
Steps: 34224/156300 	 loss (ema): 0.056 	 Time elapsed: 2.285 hr
Steps: 34324/156300 	 loss (ema): 0.047 	 Time elapsed: 2.292 hr
Steps: 34387/156300 	 loss (ema): 0.052 	 Time elapsed: 2.296 hr
Steps: 34487/156300 	 loss (ema): 0.061 	 Time elapsed: 2.302 hr
Steps: 34587/156300 	 loss (ema): 0.055 	 Time elapsed: 2.309 hr
Steps: 34687/156300 	 loss (ema): 0.055 	 Time elapsed: 2.316 hr
Steps: 34787/156300 	 loss (ema): 0.067 	 Time elapsed: 2.323 hr
Steps: 34887/156300 	 loss (ema): 0.059 	 Time elapsed: 2.329 hr
Steps: 34987/156300 	 loss (ema): 0.051 	 Time elapsed: 2.336 hr
Steps: 35087/156300 	 loss (ema): 0.053 	 Time elapsed: 2.343 hr
Steps: 35187/156300 	 loss (ema): 0.051 	 Time elapsed: 2.349 hr
Steps: 35287/156300 	 loss (ema): 0.056 	 Time elapsed: 2.356 hr
Steps: 35387/156300 	 loss (ema): 0.051 	 Time elapsed: 2.363 hr
Steps: 35487/156300 	 loss (ema): 0.056 	 Time elapsed: 2.369 hr
Steps: 35587/156300 	 loss (ema): 0.062 	 Time elapsed: 2.376 hr
Steps: 35687/156300 	 loss (ema): 0.059 	 Time elapsed: 2.383 hr
Steps: 35787/156300 	 loss (ema): 0.055 	 Time elapsed: 2.389 hr
Steps: 35887/156300 	 loss (ema): 0.051 	 Time elapsed: 2.396 hr
Steps: 35950/156300 	 loss (ema): 0.055 	 Time elapsed: 2.400 hr
Steps: 36050/156300 	 loss (ema): 0.057 	 Time elapsed: 2.407 hr
Steps: 36150/156300 	 loss (ema): 0.060 	 Time elapsed: 2.414 hr
Steps: 36250/156300 	 loss (ema): 0.059 	 Time elapsed: 2.420 hr
Steps: 36350/156300 	 loss (ema): 0.053 	 Time elapsed: 2.427 hr
Steps: 36450/156300 	 loss (ema): 0.056 	 Time elapsed: 2.434 hr
Steps: 36550/156300 	 loss (ema): 0.056 	 Time elapsed: 2.440 hr
Steps: 36650/156300 	 loss (ema): 0.044 	 Time elapsed: 2.447 hr
Steps: 36750/156300 	 loss (ema): 0.050 	 Time elapsed: 2.454 hr
Steps: 36850/156300 	 loss (ema): 0.052 	 Time elapsed: 2.460 hr
Steps: 36950/156300 	 loss (ema): 0.070 	 Time elapsed: 2.467 hr
Steps: 37050/156300 	 loss (ema): 0.065 	 Time elapsed: 2.474 hr
Steps: 37150/156300 	 loss (ema): 0.046 	 Time elapsed: 2.480 hr
Steps: 37250/156300 	 loss (ema): 0.056 	 Time elapsed: 2.487 hr
Steps: 37350/156300 	 loss (ema): 0.053 	 Time elapsed: 2.494 hr
Steps: 37450/156300 	 loss (ema): 0.055 	 Time elapsed: 2.500 hr
Steps: 37513/156300 	 loss (ema): 0.049 	 Time elapsed: 2.505 hr
Steps: 37613/156300 	 loss (ema): 0.060 	 Time elapsed: 2.511 hr
Steps: 37713/156300 	 loss (ema): 0.050 	 Time elapsed: 2.518 hr
Steps: 37813/156300 	 loss (ema): 0.048 	 Time elapsed: 2.525 hr
Steps: 37913/156300 	 loss (ema): 0.049 	 Time elapsed: 2.531 hr
Steps: 38013/156300 	 loss (ema): 0.054 	 Time elapsed: 2.538 hr
Steps: 38113/156300 	 loss (ema): 0.067 	 Time elapsed: 2.544 hr
Steps: 38213/156300 	 loss (ema): 0.055 	 Time elapsed: 2.551 hr
Steps: 38313/156300 	 loss (ema): 0.047 	 Time elapsed: 2.558 hr
Steps: 38413/156300 	 loss (ema): 0.056 	 Time elapsed: 2.564 hr
Steps: 38513/156300 	 loss (ema): 0.048 	 Time elapsed: 2.571 hr
Steps: 38613/156300 	 loss (ema): 0.057 	 Time elapsed: 2.578 hr
Steps: 38713/156300 	 loss (ema): 0.059 	 Time elapsed: 2.584 hr
Steps: 38813/156300 	 loss (ema): 0.057 	 Time elapsed: 2.591 hr
Steps: 38913/156300 	 loss (ema): 0.059 	 Time elapsed: 2.598 hr
Steps: 39013/156300 	 loss (ema): 0.067 	 Time elapsed: 2.604 hr
Steps: 39076/156300 	 loss (ema): 0.047 	 Time elapsed: 2.609 hr
Steps: 39176/156300 	 loss (ema): 0.057 	 Time elapsed: 2.615 hr
Steps: 39276/156300 	 loss (ema): 0.052 	 Time elapsed: 2.622 hr
Steps: 39376/156300 	 loss (ema): 0.052 	 Time elapsed: 2.629 hr
Steps: 39476/156300 	 loss (ema): 0.054 	 Time elapsed: 2.635 hr
Steps: 39576/156300 	 loss (ema): 0.050 	 Time elapsed: 2.642 hr
Steps: 39676/156300 	 loss (ema): 0.063 	 Time elapsed: 2.649 hr
Steps: 39776/156300 	 loss (ema): 0.050 	 Time elapsed: 2.655 hr
Steps: 39876/156300 	 loss (ema): 0.057 	 Time elapsed: 2.662 hr
Steps: 39976/156300 	 loss (ema): 0.054 	 Time elapsed: 2.669 hr
Steps: 40076/156300 	 loss (ema): 0.049 	 Time elapsed: 2.675 hr
Steps: 40176/156300 	 loss (ema): 0.060 	 Time elapsed: 2.682 hr
Steps: 40276/156300 	 loss (ema): 0.054 	 Time elapsed: 2.689 hr
Steps: 40376/156300 	 loss (ema): 0.048 	 Time elapsed: 2.696 hr
Steps: 40476/156300 	 loss (ema): 0.044 	 Time elapsed: 2.702 hr
Steps: 40576/156300 	 loss (ema): 0.055 	 Time elapsed: 2.709 hr
Steps: 40639/156300 	 loss (ema): 0.059 	 Time elapsed: 2.713 hr
Steps: 40739/156300 	 loss (ema): 0.051 	 Time elapsed: 2.720 hr
Steps: 40839/156300 	 loss (ema): 0.053 	 Time elapsed: 2.727 hr
Steps: 40939/156300 	 loss (ema): 0.060 	 Time elapsed: 2.733 hr
Steps: 41039/156300 	 loss (ema): 0.052 	 Time elapsed: 2.740 hr
Steps: 41139/156300 	 loss (ema): 0.048 	 Time elapsed: 2.747 hr
Steps: 41239/156300 	 loss (ema): 0.055 	 Time elapsed: 2.753 hr
Steps: 41339/156300 	 loss (ema): 0.056 	 Time elapsed: 2.760 hr
Steps: 41439/156300 	 loss (ema): 0.058 	 Time elapsed: 2.767 hr
Steps: 41539/156300 	 loss (ema): 0.060 	 Time elapsed: 2.773 hr
Steps: 41639/156300 	 loss (ema): 0.057 	 Time elapsed: 2.780 hr
Steps: 41739/156300 	 loss (ema): 0.047 	 Time elapsed: 2.787 hr
Steps: 41839/156300 	 loss (ema): 0.051 	 Time elapsed: 2.794 hr
Steps: 41939/156300 	 loss (ema): 0.049 	 Time elapsed: 2.800 hr
Steps: 42039/156300 	 loss (ema): 0.058 	 Time elapsed: 2.807 hr
Steps: 42139/156300 	 loss (ema): 0.067 	 Time elapsed: 2.814 hr
Steps: 42202/156300 	 loss (ema): 0.054 	 Time elapsed: 2.818 hr
Steps: 42302/156300 	 loss (ema): 0.060 	 Time elapsed: 2.824 hr
Steps: 42402/156300 	 loss (ema): 0.055 	 Time elapsed: 2.831 hr
Steps: 42502/156300 	 loss (ema): 0.049 	 Time elapsed: 2.838 hr
Steps: 42602/156300 	 loss (ema): 0.044 	 Time elapsed: 2.844 hr
Steps: 42702/156300 	 loss (ema): 0.052 	 Time elapsed: 2.851 hr
Steps: 42802/156300 	 loss (ema): 0.055 	 Time elapsed: 2.858 hr
Steps: 42902/156300 	 loss (ema): 0.052 	 Time elapsed: 2.864 hr
Steps: 43002/156300 	 loss (ema): 0.048 	 Time elapsed: 2.871 hr
Steps: 43102/156300 	 loss (ema): 0.045 	 Time elapsed: 2.878 hr
Steps: 43202/156300 	 loss (ema): 0.047 	 Time elapsed: 2.884 hr
Steps: 43302/156300 	 loss (ema): 0.051 	 Time elapsed: 2.891 hr
Steps: 43402/156300 	 loss (ema): 0.056 	 Time elapsed: 2.897 hr
Steps: 43502/156300 	 loss (ema): 0.053 	 Time elapsed: 2.904 hr
Steps: 43602/156300 	 loss (ema): 0.058 	 Time elapsed: 2.911 hr
Steps: 43702/156300 	 loss (ema): 0.053 	 Time elapsed: 2.917 hr
Steps: 43765/156300 	 loss (ema): 0.048 	 Time elapsed: 2.922 hr
Steps: 43865/156300 	 loss (ema): 0.054 	 Time elapsed: 2.928 hr
Steps: 43965/156300 	 loss (ema): 0.047 	 Time elapsed: 2.935 hr
Steps: 44065/156300 	 loss (ema): 0.057 	 Time elapsed: 2.942 hr
Steps: 44165/156300 	 loss (ema): 0.052 	 Time elapsed: 2.948 hr
Steps: 44265/156300 	 loss (ema): 0.053 	 Time elapsed: 2.955 hr
Steps: 44365/156300 	 loss (ema): 0.048 	 Time elapsed: 2.962 hr
Steps: 44465/156300 	 loss (ema): 0.054 	 Time elapsed: 2.968 hr
Steps: 44565/156300 	 loss (ema): 0.051 	 Time elapsed: 2.975 hr
Steps: 44665/156300 	 loss (ema): 0.055 	 Time elapsed: 2.982 hr
Steps: 44765/156300 	 loss (ema): 0.058 	 Time elapsed: 2.988 hr
Steps: 44865/156300 	 loss (ema): 0.054 	 Time elapsed: 2.995 hr
Steps: 44965/156300 	 loss (ema): 0.057 	 Time elapsed: 3.002 hr
Steps: 45065/156300 	 loss (ema): 0.058 	 Time elapsed: 3.008 hr
Steps: 45165/156300 	 loss (ema): 0.045 	 Time elapsed: 3.015 hr
Steps: 45265/156300 	 loss (ema): 0.055 	 Time elapsed: 3.022 hr
Steps: 45328/156300 	 loss (ema): 0.056 	 Time elapsed: 3.026 hr
Steps: 45428/156300 	 loss (ema): 0.054 	 Time elapsed: 3.033 hr
Steps: 45528/156300 	 loss (ema): 0.046 	 Time elapsed: 3.039 hr
Steps: 45628/156300 	 loss (ema): 0.055 	 Time elapsed: 3.046 hr
Steps: 45728/156300 	 loss (ema): 0.048 	 Time elapsed: 3.053 hr
Steps: 45828/156300 	 loss (ema): 0.061 	 Time elapsed: 3.059 hr
Steps: 45928/156300 	 loss (ema): 0.058 	 Time elapsed: 3.066 hr
Steps: 46028/156300 	 loss (ema): 0.048 	 Time elapsed: 3.073 hr
Steps: 46128/156300 	 loss (ema): 0.052 	 Time elapsed: 3.080 hr
Steps: 46228/156300 	 loss (ema): 0.056 	 Time elapsed: 3.086 hr
Steps: 46328/156300 	 loss (ema): 0.049 	 Time elapsed: 3.093 hr
Steps: 46428/156300 	 loss (ema): 0.050 	 Time elapsed: 3.100 hr
Steps: 46528/156300 	 loss (ema): 0.053 	 Time elapsed: 3.106 hr
Steps: 46628/156300 	 loss (ema): 0.049 	 Time elapsed: 3.113 hr
Steps: 46728/156300 	 loss (ema): 0.052 	 Time elapsed: 3.120 hr
Steps: 46828/156300 	 loss (ema): 0.047 	 Time elapsed: 3.126 hr
Steps: 46891/156300 	 loss (ema): 0.049 	 Time elapsed: 3.131 hr
Steps: 46991/156300 	 loss (ema): 0.063 	 Time elapsed: 3.137 hr
Steps: 47091/156300 	 loss (ema): 0.056 	 Time elapsed: 3.144 hr
Steps: 47191/156300 	 loss (ema): 0.047 	 Time elapsed: 3.151 hr
Steps: 47291/156300 	 loss (ema): 0.054 	 Time elapsed: 3.157 hr
Steps: 47391/156300 	 loss (ema): 0.049 	 Time elapsed: 3.164 hr
Steps: 47491/156300 	 loss (ema): 0.058 	 Time elapsed: 3.171 hr
Steps: 47591/156300 	 loss (ema): 0.057 	 Time elapsed: 3.177 hr
Steps: 47691/156300 	 loss (ema): 0.066 	 Time elapsed: 3.184 hr
Steps: 47791/156300 	 loss (ema): 0.059 	 Time elapsed: 3.191 hr
Steps: 47891/156300 	 loss (ema): 0.059 	 Time elapsed: 3.197 hr
Steps: 47991/156300 	 loss (ema): 0.056 	 Time elapsed: 3.204 hr
Steps: 48091/156300 	 loss (ema): 0.054 	 Time elapsed: 3.211 hr
Steps: 48191/156300 	 loss (ema): 0.055 	 Time elapsed: 3.217 hr
Steps: 48291/156300 	 loss (ema): 0.048 	 Time elapsed: 3.224 hr
Steps: 48391/156300 	 loss (ema): 0.051 	 Time elapsed: 3.231 hr
Epoch 30 completed
Steps: 48454/156300 	 loss (ema): 0.052 	 Time elapsed: 3.235 hr
Steps: 48554/156300 	 loss (ema): 0.051 	 Time elapsed: 3.242 hr
Steps: 48654/156300 	 loss (ema): 0.063 	 Time elapsed: 3.248 hr
Steps: 48754/156300 	 loss (ema): 0.053 	 Time elapsed: 3.255 hr
Steps: 48854/156300 	 loss (ema): 0.058 	 Time elapsed: 3.262 hr
Steps: 48954/156300 	 loss (ema): 0.055 	 Time elapsed: 3.268 hr
Steps: 49054/156300 	 loss (ema): 0.058 	 Time elapsed: 3.275 hr
Steps: 49154/156300 	 loss (ema): 0.048 	 Time elapsed: 3.282 hr
Steps: 49254/156300 	 loss (ema): 0.056 	 Time elapsed: 3.288 hr
Steps: 49354/156300 	 loss (ema): 0.050 	 Time elapsed: 3.295 hr
Steps: 49454/156300 	 loss (ema): 0.051 	 Time elapsed: 3.302 hr
Steps: 49554/156300 	 loss (ema): 0.057 	 Time elapsed: 3.308 hr
Steps: 49654/156300 	 loss (ema): 0.049 	 Time elapsed: 3.315 hr
Steps: 49754/156300 	 loss (ema): 0.052 	 Time elapsed: 3.322 hr
Steps: 49854/156300 	 loss (ema): 0.050 	 Time elapsed: 3.328 hr
Steps: 49954/156300 	 loss (ema): 0.056 	 Time elapsed: 3.335 hr
Steps: 50017/156300 	 loss (ema): 0.049 	 Time elapsed: 3.339 hr
Steps: 50117/156300 	 loss (ema): 0.055 	 Time elapsed: 3.346 hr
Steps: 50217/156300 	 loss (ema): 0.060 	 Time elapsed: 3.353 hr
Steps: 50317/156300 	 loss (ema): 0.057 	 Time elapsed: 3.359 hr
Steps: 50417/156300 	 loss (ema): 0.051 	 Time elapsed: 3.366 hr
Steps: 50517/156300 	 loss (ema): 0.050 	 Time elapsed: 3.373 hr
Steps: 50617/156300 	 loss (ema): 0.053 	 Time elapsed: 3.379 hr
Steps: 50717/156300 	 loss (ema): 0.054 	 Time elapsed: 3.386 hr
Steps: 50817/156300 	 loss (ema): 0.051 	 Time elapsed: 3.393 hr
Steps: 50917/156300 	 loss (ema): 0.056 	 Time elapsed: 3.400 hr
Steps: 51017/156300 	 loss (ema): 0.054 	 Time elapsed: 3.406 hr
Steps: 51117/156300 	 loss (ema): 0.045 	 Time elapsed: 3.413 hr
Steps: 51217/156300 	 loss (ema): 0.053 	 Time elapsed: 3.420 hr
Steps: 51317/156300 	 loss (ema): 0.051 	 Time elapsed: 3.426 hr
Steps: 51417/156300 	 loss (ema): 0.053 	 Time elapsed: 3.433 hr
Steps: 51517/156300 	 loss (ema): 0.056 	 Time elapsed: 3.440 hr
Steps: 51580/156300 	 loss (ema): 0.056 	 Time elapsed: 3.444 hr
Steps: 51680/156300 	 loss (ema): 0.048 	 Time elapsed: 3.451 hr
Steps: 51780/156300 	 loss (ema): 0.055 	 Time elapsed: 3.457 hr
Steps: 51880/156300 	 loss (ema): 0.050 	 Time elapsed: 3.464 hr
Steps: 51980/156300 	 loss (ema): 0.052 	 Time elapsed: 3.471 hr
Steps: 52080/156300 	 loss (ema): 0.056 	 Time elapsed: 3.477 hr
Steps: 52180/156300 	 loss (ema): 0.053 	 Time elapsed: 3.484 hr
Steps: 52280/156300 	 loss (ema): 0.052 	 Time elapsed: 3.491 hr
Steps: 52380/156300 	 loss (ema): 0.053 	 Time elapsed: 3.497 hr
Steps: 52480/156300 	 loss (ema): 0.047 	 Time elapsed: 3.504 hr
Steps: 52580/156300 	 loss (ema): 0.056 	 Time elapsed: 3.511 hr
Steps: 52680/156300 	 loss (ema): 0.063 	 Time elapsed: 3.518 hr
Steps: 52780/156300 	 loss (ema): 0.053 	 Time elapsed: 3.524 hr
Steps: 52880/156300 	 loss (ema): 0.052 	 Time elapsed: 3.531 hr
Steps: 52980/156300 	 loss (ema): 0.056 	 Time elapsed: 3.538 hr
Steps: 53080/156300 	 loss (ema): 0.050 	 Time elapsed: 3.544 hr
Steps: 53143/156300 	 loss (ema): 0.062 	 Time elapsed: 3.548 hr
Steps: 53243/156300 	 loss (ema): 0.051 	 Time elapsed: 3.555 hr
Steps: 53343/156300 	 loss (ema): 0.060 	 Time elapsed: 3.562 hr
Steps: 53443/156300 	 loss (ema): 0.053 	 Time elapsed: 3.568 hr
Steps: 53543/156300 	 loss (ema): 0.049 	 Time elapsed: 3.575 hr
Steps: 53643/156300 	 loss (ema): 0.068 	 Time elapsed: 3.582 hr
Steps: 53743/156300 	 loss (ema): 0.056 	 Time elapsed: 3.588 hr
Steps: 53843/156300 	 loss (ema): 0.041 	 Time elapsed: 3.595 hr
Steps: 53943/156300 	 loss (ema): 0.056 	 Time elapsed: 3.602 hr
Steps: 54043/156300 	 loss (ema): 0.060 	 Time elapsed: 3.608 hr
Steps: 54143/156300 	 loss (ema): 0.051 	 Time elapsed: 3.615 hr
Steps: 54243/156300 	 loss (ema): 0.050 	 Time elapsed: 3.622 hr
Steps: 54343/156300 	 loss (ema): 0.052 	 Time elapsed: 3.628 hr
Steps: 54443/156300 	 loss (ema): 0.059 	 Time elapsed: 3.635 hr
Steps: 54543/156300 	 loss (ema): 0.053 	 Time elapsed: 3.642 hr
Steps: 54643/156300 	 loss (ema): 0.054 	 Time elapsed: 3.648 hr
Steps: 54706/156300 	 loss (ema): 0.055 	 Time elapsed: 3.652 hr
Steps: 54806/156300 	 loss (ema): 0.051 	 Time elapsed: 3.659 hr
Steps: 54906/156300 	 loss (ema): 0.063 	 Time elapsed: 3.666 hr
Steps: 55006/156300 	 loss (ema): 0.058 	 Time elapsed: 3.672 hr
Steps: 55106/156300 	 loss (ema): 0.042 	 Time elapsed: 3.679 hr
Steps: 55206/156300 	 loss (ema): 0.051 	 Time elapsed: 3.686 hr
Steps: 55306/156300 	 loss (ema): 0.062 	 Time elapsed: 3.693 hr
Steps: 55406/156300 	 loss (ema): 0.064 	 Time elapsed: 3.699 hr
Steps: 55506/156300 	 loss (ema): 0.048 	 Time elapsed: 3.706 hr
Steps: 55606/156300 	 loss (ema): 0.055 	 Time elapsed: 3.713 hr
Steps: 55706/156300 	 loss (ema): 0.052 	 Time elapsed: 3.719 hr
Steps: 55806/156300 	 loss (ema): 0.045 	 Time elapsed: 3.726 hr
Steps: 55906/156300 	 loss (ema): 0.049 	 Time elapsed: 3.733 hr
Steps: 56006/156300 	 loss (ema): 0.046 	 Time elapsed: 3.739 hr
Steps: 56106/156300 	 loss (ema): 0.056 	 Time elapsed: 3.746 hr
Steps: 56206/156300 	 loss (ema): 0.054 	 Time elapsed: 3.753 hr
Steps: 56269/156300 	 loss (ema): 0.055 	 Time elapsed: 3.757 hr
Steps: 56369/156300 	 loss (ema): 0.056 	 Time elapsed: 3.764 hr
Steps: 56469/156300 	 loss (ema): 0.053 	 Time elapsed: 3.770 hr
Steps: 56569/156300 	 loss (ema): 0.046 	 Time elapsed: 3.777 hr
Steps: 56669/156300 	 loss (ema): 0.055 	 Time elapsed: 3.784 hr
Steps: 56769/156300 	 loss (ema): 0.052 	 Time elapsed: 3.790 hr
Steps: 56869/156300 	 loss (ema): 0.059 	 Time elapsed: 3.797 hr
Steps: 56969/156300 	 loss (ema): 0.056 	 Time elapsed: 3.804 hr
Steps: 57069/156300 	 loss (ema): 0.060 	 Time elapsed: 3.811 hr
Steps: 57169/156300 	 loss (ema): 0.054 	 Time elapsed: 3.817 hr
Steps: 57269/156300 	 loss (ema): 0.052 	 Time elapsed: 3.824 hr
Steps: 57369/156300 	 loss (ema): 0.065 	 Time elapsed: 3.831 hr
Steps: 57469/156300 	 loss (ema): 0.050 	 Time elapsed: 3.837 hr
Steps: 57569/156300 	 loss (ema): 0.060 	 Time elapsed: 3.844 hr
Steps: 57669/156300 	 loss (ema): 0.058 	 Time elapsed: 3.851 hr
Steps: 57769/156300 	 loss (ema): 0.057 	 Time elapsed: 3.857 hr
Steps: 57832/156300 	 loss (ema): 0.046 	 Time elapsed: 3.862 hr
Steps: 57932/156300 	 loss (ema): 0.047 	 Time elapsed: 3.868 hr
Steps: 58032/156300 	 loss (ema): 0.059 	 Time elapsed: 3.875 hr
Steps: 58132/156300 	 loss (ema): 0.051 	 Time elapsed: 3.882 hr
Steps: 58232/156300 	 loss (ema): 0.049 	 Time elapsed: 3.888 hr
Steps: 58332/156300 	 loss (ema): 0.049 	 Time elapsed: 3.895 hr
Steps: 58432/156300 	 loss (ema): 0.057 	 Time elapsed: 3.902 hr
Steps: 58532/156300 	 loss (ema): 0.060 	 Time elapsed: 3.908 hr
Steps: 58632/156300 	 loss (ema): 0.049 	 Time elapsed: 3.915 hr
Steps: 58732/156300 	 loss (ema): 0.055 	 Time elapsed: 3.922 hr
Steps: 58832/156300 	 loss (ema): 0.068 	 Time elapsed: 3.928 hr
Steps: 58932/156300 	 loss (ema): 0.059 	 Time elapsed: 3.935 hr
Steps: 59032/156300 	 loss (ema): 0.050 	 Time elapsed: 3.942 hr
Steps: 59132/156300 	 loss (ema): 0.053 	 Time elapsed: 3.948 hr
Steps: 59232/156300 	 loss (ema): 0.051 	 Time elapsed: 3.955 hr
Steps: 59332/156300 	 loss (ema): 0.049 	 Time elapsed: 3.961 hr
Steps: 59395/156300 	 loss (ema): 0.055 	 Time elapsed: 3.966 hr
Steps: 59495/156300 	 loss (ema): 0.055 	 Time elapsed: 3.972 hr
Steps: 59595/156300 	 loss (ema): 0.054 	 Time elapsed: 3.979 hr
Steps: 59695/156300 	 loss (ema): 0.063 	 Time elapsed: 3.986 hr
Steps: 59795/156300 	 loss (ema): 0.046 	 Time elapsed: 3.992 hr
Steps: 59895/156300 	 loss (ema): 0.045 	 Time elapsed: 3.999 hr
Steps: 59995/156300 	 loss (ema): 0.051 	 Time elapsed: 4.006 hr
Steps: 60095/156300 	 loss (ema): 0.056 	 Time elapsed: 4.012 hr
Steps: 60195/156300 	 loss (ema): 0.057 	 Time elapsed: 4.019 hr
Steps: 60295/156300 	 loss (ema): 0.057 	 Time elapsed: 4.026 hr
Steps: 60395/156300 	 loss (ema): 0.052 	 Time elapsed: 4.032 hr
Steps: 60495/156300 	 loss (ema): 0.050 	 Time elapsed: 4.039 hr
Steps: 60595/156300 	 loss (ema): 0.051 	 Time elapsed: 4.046 hr
Steps: 60695/156300 	 loss (ema): 0.050 	 Time elapsed: 4.052 hr
Steps: 60795/156300 	 loss (ema): 0.054 	 Time elapsed: 4.059 hr
Steps: 60895/156300 	 loss (ema): 0.057 	 Time elapsed: 4.066 hr
Steps: 60958/156300 	 loss (ema): 0.056 	 Time elapsed: 4.070 hr
Steps: 61058/156300 	 loss (ema): 0.057 	 Time elapsed: 4.077 hr
Steps: 61158/156300 	 loss (ema): 0.051 	 Time elapsed: 4.083 hr
Steps: 61258/156300 	 loss (ema): 0.054 	 Time elapsed: 4.090 hr
Steps: 61358/156300 	 loss (ema): 0.049 	 Time elapsed: 4.097 hr
Steps: 61458/156300 	 loss (ema): 0.055 	 Time elapsed: 4.103 hr
Steps: 61558/156300 	 loss (ema): 0.057 	 Time elapsed: 4.110 hr
Steps: 61658/156300 	 loss (ema): 0.050 	 Time elapsed: 4.117 hr
Steps: 61758/156300 	 loss (ema): 0.043 	 Time elapsed: 4.123 hr
Steps: 61858/156300 	 loss (ema): 0.055 	 Time elapsed: 4.130 hr
Steps: 61958/156300 	 loss (ema): 0.050 	 Time elapsed: 4.137 hr
Steps: 62058/156300 	 loss (ema): 0.052 	 Time elapsed: 4.144 hr
Steps: 62158/156300 	 loss (ema): 0.056 	 Time elapsed: 4.150 hr
Steps: 62258/156300 	 loss (ema): 0.056 	 Time elapsed: 4.157 hr
Steps: 62358/156300 	 loss (ema): 0.062 	 Time elapsed: 4.164 hr
Steps: 62458/156300 	 loss (ema): 0.059 	 Time elapsed: 4.170 hr
Steps: 62521/156300 	 loss (ema): 0.053 	 Time elapsed: 4.175 hr
Steps: 62621/156300 	 loss (ema): 0.047 	 Time elapsed: 4.181 hr
Steps: 62721/156300 	 loss (ema): 0.054 	 Time elapsed: 4.188 hr
Steps: 62821/156300 	 loss (ema): 0.051 	 Time elapsed: 4.195 hr
Steps: 62921/156300 	 loss (ema): 0.053 	 Time elapsed: 4.201 hr
Steps: 63021/156300 	 loss (ema): 0.061 	 Time elapsed: 4.208 hr
Steps: 63121/156300 	 loss (ema): 0.057 	 Time elapsed: 4.215 hr
Steps: 63221/156300 	 loss (ema): 0.047 	 Time elapsed: 4.221 hr
Steps: 63321/156300 	 loss (ema): 0.049 	 Time elapsed: 4.228 hr
Steps: 63421/156300 	 loss (ema): 0.057 	 Time elapsed: 4.235 hr
Steps: 63521/156300 	 loss (ema): 0.054 	 Time elapsed: 4.241 hr
Steps: 63621/156300 	 loss (ema): 0.060 	 Time elapsed: 4.248 hr
Steps: 63721/156300 	 loss (ema): 0.063 	 Time elapsed: 4.255 hr
Steps: 63821/156300 	 loss (ema): 0.052 	 Time elapsed: 4.261 hr
Steps: 63921/156300 	 loss (ema): 0.051 	 Time elapsed: 4.268 hr
Steps: 64021/156300 	 loss (ema): 0.048 	 Time elapsed: 4.275 hr
Epoch 40 completed
Steps: 64084/156300 	 loss (ema): 0.056 	 Time elapsed: 4.279 hr
Steps: 64184/156300 	 loss (ema): 0.055 	 Time elapsed: 4.286 hr
Steps: 64284/156300 	 loss (ema): 0.053 	 Time elapsed: 4.292 hr
Steps: 64384/156300 	 loss (ema): 0.050 	 Time elapsed: 4.299 hr
Steps: 64484/156300 	 loss (ema): 0.051 	 Time elapsed: 4.306 hr
Steps: 64584/156300 	 loss (ema): 0.045 	 Time elapsed: 4.312 hr
Steps: 64684/156300 	 loss (ema): 0.051 	 Time elapsed: 4.319 hr
Steps: 64784/156300 	 loss (ema): 0.043 	 Time elapsed: 4.326 hr
Steps: 64884/156300 	 loss (ema): 0.049 	 Time elapsed: 4.332 hr
Steps: 64984/156300 	 loss (ema): 0.049 	 Time elapsed: 4.339 hr
Steps: 65084/156300 	 loss (ema): 0.043 	 Time elapsed: 4.346 hr
Steps: 65184/156300 	 loss (ema): 0.052 	 Time elapsed: 4.352 hr
Steps: 65284/156300 	 loss (ema): 0.050 	 Time elapsed: 4.359 hr
Steps: 65384/156300 	 loss (ema): 0.056 	 Time elapsed: 4.366 hr
Steps: 65484/156300 	 loss (ema): 0.060 	 Time elapsed: 4.372 hr
Steps: 65584/156300 	 loss (ema): 0.058 	 Time elapsed: 4.379 hr
Steps: 65647/156300 	 loss (ema): 0.051 	 Time elapsed: 4.383 hr
Steps: 65747/156300 	 loss (ema): 0.056 	 Time elapsed: 4.390 hr
Steps: 65847/156300 	 loss (ema): 0.048 	 Time elapsed: 4.397 hr
